Sample,Metric,Match Distance
1512,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.01351
1513,Uniformified 32-bit Hamming Metric Distance,0.490701
1513,Uniformified 32-bit Approx Dual Streak Metric Distance,0.855264
1513,Uniformified 32-bit Hash Metric Distance,0.44978
1513,Uniformified 32-bit Symmetric Wrap Metric Distance,0.985235
1513,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0123088
1514,Uniformified 32-bit Hamming Metric Distance,0.490701
1514,Uniformified 32-bit Approx Dual Streak Metric Distance,0.975852
1514,Uniformified 32-bit Hash Metric Distance,0.371003
1514,Uniformified 32-bit Symmetric Wrap Metric Distance,0.98776
1514,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00737813
1515,Uniformified 32-bit Hamming Metric Distance,0.99785
1515,Uniformified 32-bit Approx Dual Streak Metric Distance,0.959454
1515,Uniformified 32-bit Hash Metric Distance,0.548106
1515,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991688
1515,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0118307
1516,Uniformified 32-bit Hamming Metric Distance,0.490701
1516,Uniformified 32-bit Approx Dual Streak Metric Distance,0.889211
1516,Uniformified 32-bit Hash Metric Distance,0.408734
1516,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991156
1516,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00809013
1517,Uniformified 32-bit Hamming Metric Distance,0.983452
1517,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955154
1517,Uniformified 32-bit Hash Metric Distance,0.997553
1517,Uniformified 32-bit Symmetric Wrap Metric Distance,0.981016
1517,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00792308
1518,Uniformified 32-bit Hamming Metric Distance,0.959404
1518,Uniformified 32-bit Approx Dual Streak Metric Distance,0.975852
1518,Uniformified 32-bit Hash Metric Distance,0.265112
1518,Uniformified 32-bit Symmetric Wrap Metric Distance,0.98901
1518,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00242787
1519,Uniformified 32-bit Hamming Metric Distance,0.749875
1519,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
1519,Uniformified 32-bit Hash Metric Distance,0.121602
1519,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996738
1519,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0182195
1520,Uniformified 32-bit Hamming Metric Distance,0.99785
1520,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
1520,Uniformified 32-bit Hash Metric Distance,0.140642
1520,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999706
1520,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0112556
1521,Uniformified 32-bit Hamming Metric Distance,0.916708
1521,Uniformified 32-bit Approx Dual Streak Metric Distance,0.99745
1521,Uniformified 32-bit Hash Metric Distance,0.0343429
1521,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991358
1521,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0113112
1522,Uniformified 32-bit Hamming Metric Distance,0.749875
1522,Uniformified 32-bit Approx Dual Streak Metric Distance,0.984302
1522,Uniformified 32-bit Hash Metric Distance,0.66886
1522,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990891
1522,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.011391
1523,Uniformified 32-bit Hamming Metric Distance,0.354665
1523,Uniformified 32-bit Approx Dual Streak Metric Distance,0.99655
1523,Uniformified 32-bit Hash Metric Distance,0.334981
1523,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996678
1523,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0124392
1524,Uniformified 32-bit Hamming Metric Distance,0.959404
1524,Uniformified 32-bit Approx Dual Streak Metric Distance,0.787571
1524,Uniformified 32-bit Hash Metric Distance,0.279035
1524,Uniformified 32-bit Symmetric Wrap Metric Distance,0.984331
1524,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0123752
1525,Uniformified 32-bit Hamming Metric Distance,0.847265
1525,Uniformified 32-bit Approx Dual Streak Metric Distance,0.959454
1525,Uniformified 32-bit Hash Metric Distance,0.7027
1525,Uniformified 32-bit Symmetric Wrap Metric Distance,0.996598
1525,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0055054
1526,Uniformified 32-bit Hamming Metric Distance,0.847265
1526,Uniformified 32-bit Approx Dual Streak Metric Distance,0.986951
1526,Uniformified 32-bit Hash Metric Distance,0.00474176
1526,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989982
1526,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0143535
1527,Uniformified 32-bit Hamming Metric Distance,0.916708
1527,Uniformified 32-bit Approx Dual Streak Metric Distance,0.921158
1527,Uniformified 32-bit Hash Metric Distance,0.340791
1527,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991918
1527,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00417121
1528,Uniformified 32-bit Hamming Metric Distance,0.983452
1528,Uniformified 32-bit Approx Dual Streak Metric Distance,0.854065
1528,Uniformified 32-bit Hash Metric Distance,0.465589
1528,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998573
1528,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00676431
1529,Uniformified 32-bit Hamming Metric Distance,0.916708
1529,Uniformified 32-bit Approx Dual Streak Metric Distance,0.984302
1529,Uniformified 32-bit Hash Metric Distance,0.689637
1529,Uniformified 32-bit Symmetric Wrap Metric Distance,0.987663
1529,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0042221
1530,Uniformified 32-bit Hamming Metric Distance,0.235526
1530,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
1530,Uniformified 32-bit Hash Metric Distance,0.634888
1530,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988702
1530,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00340037
1531,Uniformified 32-bit Hamming Metric Distance,0.983452
1531,Uniformified 32-bit Approx Dual Streak Metric Distance,0.750775
1531,Uniformified 32-bit Hash Metric Distance,0.498978
1531,Uniformified 32-bit Symmetric Wrap Metric Distance,0.983788
1531,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0194934
1532,Uniformified 32-bit Hamming Metric Distance,0.628637
1532,Uniformified 32-bit Approx Dual Streak Metric Distance,0.889211
1532,Uniformified 32-bit Hash Metric Distance,0.77235
1532,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994451
1532,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0161005
1533,Uniformified 32-bit Hamming Metric Distance,0.847265
1533,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955154
1533,Uniformified 32-bit Hash Metric Distance,0.114699
1533,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998132
1533,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0152631
1534,Uniformified 32-bit Hamming Metric Distance,0.916708
1534,Uniformified 32-bit Approx Dual Streak Metric Distance,0.238626
1534,Uniformified 32-bit Hash Metric Distance,0.727874
1534,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989452
1534,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0145917
1535,Uniformified 32-bit Hamming Metric Distance,0.628637
1535,Uniformified 32-bit Approx Dual Streak Metric Distance,0.9986
1535,Uniformified 32-bit Hash Metric Distance,0.5323
1535,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999174
1535,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0106599
1536,Uniformified 32-bit Hamming Metric Distance,0.749875
1536,Uniformified 32-bit Approx Dual Streak Metric Distance,0.921158
1536,Uniformified 32-bit Hash Metric Distance,0.505261
1536,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997107
1536,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00338585
1537,Uniformified 32-bit Hamming Metric Distance,0.847265
1537,Uniformified 32-bit Approx Dual Streak Metric Distance,0.991601
1537,Uniformified 32-bit Hash Metric Distance,0.0278169
1537,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997551
1537,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0112349
1538,Uniformified 32-bit Hamming Metric Distance,0.916708
1538,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
1538,Uniformified 32-bit Hash Metric Distance,0.878475
1538,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999323
1538,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0162259
1539,Uniformified 32-bit Hamming Metric Distance,0.847265
1539,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
1539,Uniformified 32-bit Hash Metric Distance,0.85086
1539,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99717
1539,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0126423
1540,Uniformified 32-bit Hamming Metric Distance,0.916708
1540,Uniformified 32-bit Approx Dual Streak Metric Distance,0.357514
1540,Uniformified 32-bit Hash Metric Distance,0.255496
1540,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993678
1540,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0147469
1541,Uniformified 32-bit Hamming Metric Distance,0.490701
1541,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
1541,Uniformified 32-bit Hash Metric Distance,0.942861
1541,Uniformified 32-bit Symmetric Wrap Metric Distance,0.987659
1541,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.000887331
1542,Uniformified 32-bit Hamming Metric Distance,0.983452
1542,Uniformified 32-bit Approx Dual Streak Metric Distance,0.975852
1542,Uniformified 32-bit Hash Metric Distance,0.103238
1542,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992077
1542,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.016405
1543,Uniformified 32-bit Hamming Metric Distance,0.983452
1543,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955154
1543,Uniformified 32-bit Hash Metric Distance,0.160293
1543,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986076
1543,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00801383
1544,Uniformified 32-bit Hamming Metric Distance,0.628637
1544,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
1544,Uniformified 32-bit Hash Metric Distance,0.938072
1544,Uniformified 32-bit Symmetric Wrap Metric Distance,0.98906
1544,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00725291
1545,Uniformified 32-bit Hamming Metric Distance,0.916708
1545,Uniformified 32-bit Approx Dual Streak Metric Distance,0.787571
1545,Uniformified 32-bit Hash Metric Distance,0.122817
1545,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989038
1545,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0104772
1546,Uniformified 32-bit Hamming Metric Distance,0.959404
1546,Uniformified 32-bit Approx Dual Streak Metric Distance,0.165983
1546,Uniformified 32-bit Hash Metric Distance,0.139408
1546,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992807
1546,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0187326
1547,Uniformified 32-bit Hamming Metric Distance,0.749875
1547,Uniformified 32-bit Approx Dual Streak Metric Distance,0.993351
1547,Uniformified 32-bit Hash Metric Distance,0.277314
1547,Uniformified 32-bit Symmetric Wrap Metric Distance,0.993498
1547,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0123642
1548,Uniformified 32-bit Hamming Metric Distance,0.99925
1548,Uniformified 32-bit Approx Dual Streak Metric Distance,0.960305
1548,Uniformified 32-bit Hash Metric Distance,0.594302
1548,Uniformified 32-bit Symmetric Wrap Metric Distance,0.979902
1548,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0128106
1549,Uniformified 32-bit Hamming Metric Distance,0.628637
1549,Uniformified 32-bit Approx Dual Streak Metric Distance,0.692281
1549,Uniformified 32-bit Hash Metric Distance,0.142666
1549,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995573
1549,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0106392
1550,Uniformified 32-bit Hamming Metric Distance,0.994251
1550,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
1550,Uniformified 32-bit Hash Metric Distance,0.711246
1550,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994716
1550,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0152545
1551,Uniformified 32-bit Hamming Metric Distance,0.749875
1551,Uniformified 32-bit Approx Dual Streak Metric Distance,0.9982
1551,Uniformified 32-bit Hash Metric Distance,0.463167
1551,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999334
1551,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0168182
1552,Uniformified 32-bit Hamming Metric Distance,0.354665
1552,Uniformified 32-bit Approx Dual Streak Metric Distance,0.9997
1552,Uniformified 32-bit Hash Metric Distance,0.992688
1552,Uniformified 32-bit Symmetric Wrap Metric Distance,0.982347
1552,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0179389
1553,Uniformified 32-bit Hamming Metric Distance,0.749875
1553,Uniformified 32-bit Approx Dual Streak Metric Distance,0.740176
1553,Uniformified 32-bit Hash Metric Distance,0.512559
1553,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988801
1553,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00839446
1554,Uniformified 32-bit Hamming Metric Distance,0.959404
1554,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
1554,Uniformified 32-bit Hash Metric Distance,0.629566
1554,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986684
1554,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0144041
1555,Uniformified 32-bit Hamming Metric Distance,0.749875
1555,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
1555,Uniformified 32-bit Hash Metric Distance,0.551195
1555,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988356
1555,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00357792
1556,Uniformified 32-bit Hamming Metric Distance,0.847265
1556,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
1556,Uniformified 32-bit Hash Metric Distance,0.836148
1556,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99438
1556,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00768909
1557,Uniformified 32-bit Hamming Metric Distance,0.628637
1557,Uniformified 32-bit Approx Dual Streak Metric Distance,0.29697
1557,Uniformified 32-bit Hash Metric Distance,0.487876
1557,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991176
1557,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00723303
1558,Uniformified 32-bit Hamming Metric Distance,0.916708
1558,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
1558,Uniformified 32-bit Hash Metric Distance,0.746138
1558,Uniformified 32-bit Symmetric Wrap Metric Distance,0.986819
1558,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00983656
1559,Uniformified 32-bit Hamming Metric Distance,0.628637
1559,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
1559,Uniformified 32-bit Hash Metric Distance,0.307506
1559,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992877
1559,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00495614
1560,Uniformified 32-bit Hamming Metric Distance,0.916708
1560,Uniformified 32-bit Approx Dual Streak Metric Distance,0.986951
1560,Uniformified 32-bit Hash Metric Distance,0.484505
1560,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994853
1560,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00300506
1561,Uniformified 32-bit Hamming Metric Distance,0.847265
1561,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
1561,Uniformified 32-bit Hash Metric Distance,0.279994
1561,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988161
1561,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00725833
1562,Uniformified 32-bit Hamming Metric Distance,0.490701
1562,Uniformified 32-bit Approx Dual Streak Metric Distance,0.39981
1562,Uniformified 32-bit Hash Metric Distance,0.806764
1562,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990308
1562,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00826516
1563,Uniformified 32-bit Hamming Metric Distance,0.354665
1563,Uniformified 32-bit Approx Dual Streak Metric Distance,0.889211
1563,Uniformified 32-bit Hash Metric Distance,0.643319
1563,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999309
1563,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00727545
1564,Uniformified 32-bit Hamming Metric Distance,0.916708
1564,Uniformified 32-bit Approx Dual Streak Metric Distance,0.943706
1564,Uniformified 32-bit Hash Metric Distance,0.0046145
1564,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990011
1564,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0164018
1565,Uniformified 32-bit Hamming Metric Distance,0.916708
1565,Uniformified 32-bit Approx Dual Streak Metric Distance,0.750775
1565,Uniformified 32-bit Hash Metric Distance,0.96228
1565,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998252
1565,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00791121
1566,Uniformified 32-bit Hamming Metric Distance,0.959404
1566,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
1566,Uniformified 32-bit Hash Metric Distance,0.505081
1566,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991734
1566,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00623868
1567,Uniformified 32-bit Hamming Metric Distance,0.983452
1567,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
1567,Uniformified 32-bit Hash Metric Distance,0.64333
1567,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998399
1567,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00280336
1568,Uniformified 32-bit Hamming Metric Distance,0.749875
1568,Uniformified 32-bit Approx Dual Streak Metric Distance,0.921158
1568,Uniformified 32-bit Hash Metric Distance,0.0893254
1568,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999355
1568,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0152081
1569,Uniformified 32-bit Hamming Metric Distance,0.916708
1569,Uniformified 32-bit Approx Dual Streak Metric Distance,0.988103
1569,Uniformified 32-bit Hash Metric Distance,0.532731
1569,Uniformified 32-bit Symmetric Wrap Metric Distance,0.98509
1569,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0123301
1570,Uniformified 32-bit Hamming Metric Distance,0.749875
1570,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
1570,Uniformified 32-bit Hash Metric Distance,0.498695
1570,Uniformified 32-bit Symmetric Wrap Metric Distance,0.981624
1570,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00374037
1571,Uniformified 32-bit Hamming Metric Distance,0.916708
1571,Uniformified 32-bit Approx Dual Streak Metric Distance,0.999648
1571,Uniformified 32-bit Hash Metric Distance,0.731112
1571,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991647
1571,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0131031
1572,Uniformified 32-bit Hamming Metric Distance,0.916708
1572,Uniformified 32-bit Approx Dual Streak Metric Distance,0.986951
1572,Uniformified 32-bit Hash Metric Distance,0.722154
1572,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990342
1572,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00144803
1573,Uniformified 32-bit Hamming Metric Distance,0.749875
1573,Uniformified 32-bit Approx Dual Streak Metric Distance,0.930107
1573,Uniformified 32-bit Hash Metric Distance,0.628077
1573,Uniformified 32-bit Symmetric Wrap Metric Distance,0.992813
1573,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0150472
1574,Uniformified 32-bit Hamming Metric Distance,0.959404
1574,Uniformified 32-bit Approx Dual Streak Metric Distance,0.993351
1574,Uniformified 32-bit Hash Metric Distance,0.286951
1574,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995321
1574,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00764967
1575,Uniformified 32-bit Hamming Metric Distance,0.490701
1575,Uniformified 32-bit Approx Dual Streak Metric Distance,0.980502
1575,Uniformified 32-bit Hash Metric Distance,0.550066
1575,Uniformified 32-bit Symmetric Wrap Metric Distance,0.989972
1575,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00863358
1576,Uniformified 32-bit Hamming Metric Distance,0.490701
1576,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
1576,Uniformified 32-bit Hash Metric Distance,0.599687
1576,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997087
1576,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00833394
1577,Uniformified 32-bit Hamming Metric Distance,0.959404
1577,Uniformified 32-bit Approx Dual Streak Metric Distance,0.970253
1577,Uniformified 32-bit Hash Metric Distance,0.737455
1577,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990052
1577,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00429158
1578,Uniformified 32-bit Hamming Metric Distance,0.847265
1578,Uniformified 32-bit Approx Dual Streak Metric Distance,0.726727
1578,Uniformified 32-bit Hash Metric Distance,0.0707056
1578,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995078
1578,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00837486
1579,Uniformified 32-bit Hamming Metric Distance,0.847265
1579,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
1579,Uniformified 32-bit Hash Metric Distance,0.0535341
1579,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99706
1579,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00726196
1580,Uniformified 32-bit Hamming Metric Distance,0.99785
1580,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
1580,Uniformified 32-bit Hash Metric Distance,0.882445
1580,Uniformified 32-bit Symmetric Wrap Metric Distance,0.991199
1580,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0123144
1581,Uniformified 32-bit Hamming Metric Distance,0.749875
1581,Uniformified 32-bit Approx Dual Streak Metric Distance,0.787571
1581,Uniformified 32-bit Hash Metric Distance,0.816137
1581,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997384
1581,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0113804
1582,Uniformified 32-bit Hamming Metric Distance,0.959404
1582,Uniformified 32-bit Approx Dual Streak Metric Distance,0.630437
1582,Uniformified 32-bit Hash Metric Distance,0.161593
1582,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997202
1582,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00625618
1583,Uniformified 32-bit Hamming Metric Distance,0.99785
1583,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
1583,Uniformified 32-bit Hash Metric Distance,0.266509
1583,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997102
1583,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0161769
1584,Uniformified 32-bit Hamming Metric Distance,0.99785
1584,Uniformified 32-bit Approx Dual Streak Metric Distance,0.960304
1584,Uniformified 32-bit Hash Metric Distance,0.0782069
1584,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990369
1584,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0106088
1585,Uniformified 32-bit Hamming Metric Distance,0.749875
1585,Uniformified 32-bit Approx Dual Streak Metric Distance,0.959454
1585,Uniformified 32-bit Hash Metric Distance,0.299622
1585,Uniformified 32-bit Symmetric Wrap Metric Distance,0.998143
1585,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00549151
1586,Uniformified 32-bit Hamming Metric Distance,0.354665
1586,Uniformified 32-bit Approx Dual Streak Metric Distance,0.263824
1586,Uniformified 32-bit Hash Metric Distance,0.0260107
1586,Uniformified 32-bit Symmetric Wrap Metric Distance,0.982543
1586,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00951534
1587,Uniformified 32-bit Hamming Metric Distance,0.99785
1587,Uniformified 32-bit Approx Dual Streak Metric Distance,0.988101
1587,Uniformified 32-bit Hash Metric Distance,0.23249
1587,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990031
1587,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0139353
1588,Uniformified 32-bit Hamming Metric Distance,0.749875
1588,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
1588,Uniformified 32-bit Hash Metric Distance,0.76219
1588,Uniformified 32-bit Symmetric Wrap Metric Distance,0.98998
1588,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0111271
1589,Uniformified 32-bit Hamming Metric Distance,0.847265
1589,Uniformified 32-bit Approx Dual Streak Metric Distance,0.20343
1589,Uniformified 32-bit Hash Metric Distance,0.874907
1589,Uniformified 32-bit Symmetric Wrap Metric Distance,0.999377
1589,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00737471
1590,Uniformified 32-bit Hamming Metric Distance,0.628637
1590,Uniformified 32-bit Approx Dual Streak Metric Distance,0.147735
1590,Uniformified 32-bit Hash Metric Distance,0.0646909
1590,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99112
1590,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.012835
1591,Uniformified 32-bit Hamming Metric Distance,0.916708
1591,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955154
1591,Uniformified 32-bit Hash Metric Distance,0.396637
1591,Uniformified 32-bit Symmetric Wrap Metric Distance,0.99709
1591,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0106406
1592,Uniformified 32-bit Hamming Metric Distance,0.916708
1592,Uniformified 32-bit Approx Dual Streak Metric Distance,0.959454
1592,Uniformified 32-bit Hash Metric Distance,0.711899
1592,Uniformified 32-bit Symmetric Wrap Metric Distance,0.990162
1592,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0120897
1593,Uniformified 32-bit Hamming Metric Distance,0.959404
1593,Uniformified 32-bit Approx Dual Streak Metric Distance,0.787571
1593,Uniformified 32-bit Hash Metric Distance,0.103619
1593,Uniformified 32-bit Symmetric Wrap Metric Distance,0.997138
1593,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0118695
1594,Uniformified 32-bit Hamming Metric Distance,0.490701
1594,Uniformified 32-bit Approx Dual Streak Metric Distance,0.750775
1594,Uniformified 32-bit Hash Metric Distance,0.768501
1594,Uniformified 32-bit Symmetric Wrap Metric Distance,0.995345
1594,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00881299
1595,Uniformified 32-bit Hamming Metric Distance,0.959404
1595,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
1595,Uniformified 32-bit Hash Metric Distance,0.319663
1595,Uniformified 32-bit Symmetric Wrap Metric Distance,0.988528
1595,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00729081
1596,Uniformified 32-bit Hamming Metric Distance,0.749875
1596,Uniformified 32-bit Approx Dual Streak Metric Distance,0.493801
1596,Uniformified 32-bit Hash Metric Distance,0.701813
1596,Uniformified 32-bit Symmetric Wrap Metric Distance,0.984124
1596,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.00988426
1597,Uniformified 32-bit Hamming Metric Distance,0.983452
1597,Uniformified 32-bit Approx Dual Streak Metric Distance,0.955154
1597,Uniformified 32-bit Hash Metric Distance,0.695013
1597,Uniformified 32-bit Symmetric Wrap Metric Distance,0.994662
1597,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0113751
1598,Uniformified 32-bit Hamming Metric Distance,0.994251
1598,Uniformified 32-bit Approx Dual Streak Metric Distance,0.829367
1598,Uniformified 32-bit Hash Metric Distance,0.896543
1598,Uniformified 32-bit Symmetric Wrap Metric Distance,0.984472
1598,Uniformified 32-bit Asymmetric Wrap Metric Distance,0.0131757
1599,Uniformified 32-bit Hamming Metric Distance,0.916708
1599,Uniformified 32-bit Approx Dual Streak Metric Distance,0.238626
1599,Uniformified 32-bit Hash Metric Distance,0.42228
